DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-06-26,23,18,17,18,22,22,4.4,95,9.875,1014,74.125,25,18,18,116,122,116,0,5,10.7,météo défavorable,20:52:00,05:01:00,18
2020-06-27,23,16,25,16,22,22,8,94,9.375,1016,55.875,25,18,16,116,176,116,0,5,12.6,météo correcte,20:52:00,05:01:00,16
2020-06-28,20,15,17,15,18,18,0.7,90,9,1019,86.875,20,16,15,266,176,116,0,4,9.7,météo défavorable,20:51:00,05:02:00,16
2020-06-29,20,15,19,15,18,19,1.3,94,10,1019,53.75,20,14,14,353,176,116,0,4,11.6,météo favorable,20:51:00,05:02:00,15
2020-06-30,23,10,14,12,20,23,0,91,8,1019,49.125,25,18,10,143,116,116,0,5,11.6,météo favorable,20:51:00,05:03:00,10
2020-07-01,25,16,21,17,24,23,0.4,91,9,1013,46.25,26,17,17,143,116,176,0,6,13.5,météo favorable,20:51:00,05:03:00,16
2020-07-02,20,13,18,14,19,19,2.5,92,9.25,1019,75.25,20,14,13,119,353,176,0,4,9.7,météo défavorable,20:51:00,05:04:00,13
2020-07-03,20,11,14,11,18,19,0.8,96,8.625,1023,75.125,20,13,10,248,119,176,0,4,9.7,météo défavorable,20:50:00,05:05:00,11
2020-07-04,23,11,19,12,20,22,0,93,8,1023,37.25,25,15,11,143,116,116,0,5,14.5,météo favorable,20:50:00,05:05:00,11
2020-07-05,24,17,21,17,22,23,0.4,88,10,1022,70.75,26,18,17,122,176,116,0,5,11.6,météo défavorable,20:50:00,05:06:00,17
2020-07-06,18,14,16,14,16,18,0.3,80,10,1024,54.875,18,15,12,176,119,116,0,4,11.6,météo correcte,20:49:00,05:07:00,16
2020-07-07,22,9,12,10,19,22,0,87,10,1025,10.5,23,12,9,116,116,116,0,5,14.5,météo favorable,20:49:00,05:07:00,9
2020-07-08,25,13,9,14,23,25,0,76,10,1020,18.875,26,15,14,116,116,116,0,6,14.5,météo favorable,20:48:00,05:08:00,13
2020-07-09,28,16,6,17,26,27,0,88,10,1019,24.125,28,17,17,116,122,116,0,6,13.5,météo correcte,20:48:00,05:09:00,16
2020-07-10,21,15,17,15,19,21,0.7,93,8.875,1021,54.5,21,15,15,143,176,176,0,5,10.6,météo favorable,20:47:00,05:10:00,15
2020-07-11,22,12,15,12,20,21,0.1,79,10,1024,23.625,24,12,11,116,113,116,0,5,14.5,météo favorable,20:46:00,05:11:00,12
2020-07-12,23,11,22,12,21,22,0,86,10,1025,6.5,25,13,10,113,116,116,0,5,14.5,météo favorable,20:46:00,05:12:00,11
2020-07-13,26,12,15,13,24,24,0,86,10,1022,11.75,26,12,12,116,116,116,0,6,14.5,météo favorable,20:45:00,05:13:00,12
2020-07-14,23,13,14,14,23,22,0,82,10,1021,41,25,12,14,116,116,116,0,6,12.5,météo favorable,20:44:00,05:14:00,13
2020-07-15,19,15,15,15,18,19,1.2,91,10,1020,78.5,19,13,14,353,119,116,0,5,9.6,météo défavorable,20:43:00,05:15:00,15
2020-07-16,21,14,15,14,20,20,0.6,92,10,1022,84.25,21,14,14,176,122,119,0,4,9.5,météo défavorable,20:43:00,05:16:00,14
2020-07-17,22,15,12,15,21,22,0.4,89,10,1021,70.75,25,14,15,119,176,116,0,4,9.5,météo défavorable,20:42:00,05:17:00,16
2020-07-18,27,15,12,16,24,26,0,88,10,1021,14.75,27,15,16,116,116,116,0,6,14.5,météo favorable,20:41:00,05:18:00,15
2020-07-19,28,16,7,18,27,27,0,82,10,1018,4,28,15,18,113,113,116,0,6,14.5,météo idéale,20:40:00,05:19:00,16
2020-07-20,28,16,13,17,26,27,0,75,10,1019,18.25,28,14,17,116,116,116,0,6,14.5,météo favorable,20:39:00,05:20:00,16
2020-07-21,27,16,21,16,25,25,0,81,10,1021,20,27,15,16,116,116,116,0,6,14.5,météo favorable,20:38:00,05:21:00,16
2020-07-22,27,16,17,16,25,26,0,62,10,1021,23.125,27,12,16,119,116,116,0,6,14.5,météo favorable,20:37:00,05:22:00,18
2020-07-23,26,13,14,14,24,24,0,72,10,1019,16.25,25,11,13,116,116,116,0,5,14.5,météo favorable,20:36:00,05:23:00,13
2020-07-24,27,14,16,15,25,26,0,71,10,1017,18.625,26,13,15,116,116,116,0,6,14.5,météo favorable,20:35:00,05:24:00,14
2020-07-25,25,15,18,15,24,25,0,89,9,1016,41.625,26,14,15,143,116,116,0,6,13.5,météo favorable,20:33:00,05:26:00,15
2020-07-26,25,16,21,17,23,24,1,91,9.875,1017,48.25,26,16,17,176,353,116,0,5,11.4,météo correcte,20:32:00,05:27:00,16
2020-07-27,32,14,19,15,29,31,0,77,10,1017,4.75,31,16,15,116,116,116,0,7,14.5,météo favorable,20:31:00,05:28:00,14
2020-07-28,24,16,16,17,21,24,0.5,94,6.625,1018,49.75,25,16,17,248,263,116,0,6,11.4,météo correcte,20:30:00,05:29:00,16
2020-07-29,27,12,11,13,24,26,0,84,10,1021,3.625,26,10,12,116,116,116,0,6,14.5,météo favorable,20:28:00,05:30:00,12
2020-07-30,33,15,20,16,29,32,0,68,10,1019,2.375,32,14,15,116,116,116,0,7,14.5,météo favorable,20:27:00,05:31:00,15
2020-07-31,36,23,19,24,35,34,0.6,62,9.875,1014,50.875,37,17,24,176,116,200,0,8,12.4,météo favorable,20:26:00,05:33:00,23
2020-08-01,30,18,17,18,28,28,2.1,88,9.875,1017,22.75,30,18,18,116,116,116,0,6,14.5,météo favorable,20:25:00,05:34:00,19
2020-08-02,25,16,15,16,22,24,0,73,10,1019,45.875,25,13,16,119,119,116,0,6,12.4,météo correcte,20:23:00,05:35:00,17
2020-08-03,22,14,21,14,20,22,0.5,73,10,1017,56.5,24,10,14,116,353,116,0,5,11.4,météo correcte,20:22:00,05:36:00,14
2020-08-04,24,10,11,11,21,24,0,83,10,1019,9.125,24,9,11,116,116,116,0,5,14.5,météo favorable,20:20:00,05:38:00,10
2020-08-05,29,14,13,15,26,28,0,60,10,1017,1,27,9,15,116,113,116,0,6,14.5,météo idéale,20:19:00,05:39:00,14
2020-08-06,33,17,14,17,30,32,0,59,10,1016,0.75,31,10,17,113,113,113,0,7,14.5,météo idéale,20:17:00,05:40:00,17
2020-08-07,36,18,16,19,33,35,0,62,10,1017,0,35,12,19,113,113,113,0,7,14.5,météo favorable,20:16:00,05:41:00,18
2020-08-08,34,20,15,20,32,31,0.4,72,10,1018,27.875,34,16,20,176,116,116,0,7,13.4,météo favorable,20:14:00,05:43:00,21
2020-08-09,36,22,9,22,33,34,2.4,67,9.625,1016,25.25,36,17,22,116,116,116,0,8,14.5,météo favorable,20:13:00,05:44:00,22
2020-08-10,36,21,5,22,33,34,5.2,77,9.375,1013,32.375,36,18,22,116,116,116,0,7,14.5,météo favorable,20:11:00,05:45:00,21
2020-08-11,34,21,10,21,30,32,10.3,84,9.25,1013,69.125,35,19,21,176,386,116,0,6,10.2,météo défavorable,20:10:00,05:46:00,22
2020-08-12,33,20,12,20,30,31,2.1,91,9.75,1013,43,33,19,20,119,116,116,0,6,13.4,météo favorable,20:08:00,05:48:00,20
2020-08-13,23,18,27,18,21,22,16.8,90,8.75,1015,67.75,25,18,18,116,296,353,0,5,10.2,météo très défavorable,20:06:00,05:49:00,18
2020-08-14,24,15,18,18,22,23,1,93,9.875,1016,78,25,17,18,176,176,176,0,6,10.2,météo défavorable,20:05:00,05:50:00,18
2020-08-15,28,16,12,17,26,27,0,87,10,1016,22.875,28,15,17,119,116,116,0,6,14.5,météo favorable,20:03:00,05:52:00,16
2020-08-16,26,17,21,17,25,25,0.9,81,10,1012,54.375,27,16,17,176,176,116,0,6,11.2,météo favorable,20:01:00,05:53:00,19
2020-08-17,25,15,22,15,23,23,1,92,9.75,1013,69.125,26,14,15,119,176,176,0,6,9,météo défavorable,20:00:00,05:54:00,15
2020-08-18,25,15,18,16,22,25,1.4,96,8.625,1014,66,26,16,16,248,353,116,0,5,11.1,météo défavorable,19:58:00,05:55:00,15
2020-08-19,28,15,8,15,24,28,0,92,9,1013,23.375,28,15,15,143,116,116,0,6,14,météo favorable,19:56:00,05:57:00,15
2020-08-20,33,20,18,20,30,31,0,70,10,1007,18.5,32,15,20,116,116,116,0,7,14,météo favorable,19:55:00,05:58:00,20
2020-08-21,26,21,17,21,23,26,0,70,10,1016,51.875,27,16,21,116,119,116,0,6,11,météo correcte,19:53:00,05:59:00,22
2020-08-22,24,15,22,15,24,23,0.1,95,10,1021,45.125,25,14,15,116,116,116,0,6,12.1,météo favorable,19:51:00,06:00:00,15
2020-08-23,23,13,13,13,22,21,0,96,8,1023,43.875,24,13,12,143,116,119,0,5,9.2,météo favorable,19:49:00,06:02:00,14
2020-08-24,23,13,11,13,21,22,0.1,86,10,1020,36,24,12,12,116,116,116,0,4,11.6,météo favorable,19:47:00,06:03:00,13
2020-08-25,29,15,25,15,27,26,0,69,10,1016,15,27,14,14,116,116,116,0,6,11.6,météo favorable,19:46:00,06:04:00,15
2020-08-26,25,15,19,15,23,23,0.1,87,10,1020,41.25,26,15,15,116,119,116,0,6,9.1,météo correcte,19:44:00,06:05:00,15
2020-08-27,25,14,18,14,23,24,0,81,10,1020,32,25,12,13,116,116,116,0,6,11.6,météo favorable,19:42:00,06:07:00,14
2020-08-28,23,14,30,14,21,21,3.1,93,9.625,1011,69.25,25,16,13,353,353,176,0,5,6.7,météo défavorable,19:40:00,06:08:00,16
2020-08-29,20,12,14,12,18,19,1.3,96,10,1008,78.75,20,11,10,119,176,176,0,5,6.6,météo défavorable,19:38:00,06:09:00,12
2020-08-30,16,10,17,10,14,16,11.1,92,8.25,1017,78.5,16,12,8,116,176,302,0,3,6.6,météo défavorable,19:36:00,06:11:00,11
2020-08-31,19,10,12,10,16,19,0.4,97,8,1020,76.875,19,12,8,143,122,119,0,4,6.6,météo défavorable,19:34:00,06:12:00,11
2020-09-01,21,9,12,9,19,19,0,80,10,1020,5.625,22,6,9,113,113,116,0,5,11.6,météo favorable,19:32:00,06:13:00,9
2020-09-02,22,10,11,10,20,20,0,86,10,1020,5,24,9,9,116,113,116,0,5,11.6,météo favorable,19:30:00,06:14:00,10
2020-09-03,27,12,4,13,24,26,0,66,10,1023,7.5,27,7,13,116,116,116,0,6,11.6,météo favorable,19:28:00,06:16:00,12
2020-09-04,31,16,6,16,29,28,0,64,10,1024,4.875,30,10,16,116,116,116,0,7,11.6,météo favorable,19:26:00,06:17:00,16
2020-09-05,21,14,14,14,21,19,0,90,10,1022,41.125,24,12,13,116,122,116,0,5,9.1,météo correcte,19:24:00,06:18:00,15
2020-09-06,21,10,15,10,19,18,0,84,10,1022,20,21,10,9,116,116,116,0,5,11.6,météo favorable,19:22:00,06:20:00,10
2020-09-07,23,9,17,9,20,20,0,88,10,1025,18.875,24,7,9,116,116,116,0,5,11.6,météo favorable,19:21:00,06:21:00,10
2020-09-08,26,11,13,11,23,25,0,66,10,1028,1.75,27,6,11,116,116,113,0,6,11.6,météo favorable,19:19:00,06:22:00,11
2020-09-09,28,12,12,12,25,27,0,68,10,1025,1.125,28,12,12,113,113,116,0,6,11.6,météo favorable,19:17:00,06:23:00,13
2020-09-10,28,15,10,15,25,25,0,86,10,1022,29,27,14,15,116,116,116,0,6,11.6,météo favorable,19:15:00,06:25:00,16
2020-09-11,29,16,8,16,27,28,0,86,10,1017,18,29,14,16,116,116,116,0,6,11.6,météo favorable,19:12:00,06:26:00,17
2020-09-12,29,16,11,16,26,27,0,76,10,1021,9.125,28,12,16,116,116,116,0,6,11.6,météo favorable,19:10:00,06:27:00,16
2020-09-13,31,15,15,15,28,29,0,72,10,1023,0,30,10,14,113,113,113,0,6,11.6,météo idéale,19:08:00,06:29:00,15
2020-09-14,35,18,17,19,33,33,0,52,10,1021,3,33,10,19,113,113,116,0,7,11.6,météo idéale,19:06:00,06:30:00,18
2020-09-15,32,18,11,18,29,31,0,57,10,1019,26.875,33,10,18,116,116,116,0,7,11.6,météo favorable,19:04:00,06:31:00,20
2020-09-16,32,19,10,19,29,31,0.8,76,9.625,1020,44.875,33,15,19,116,116,116,0,7,10.3,météo favorable,19:02:00,06:32:00,20
2020-09-17,32,17,19,17,29,31,0,79,10,1019,16.875,33,14,17,116,116,116,0,7,11.6,météo favorable,19:00:00,06:34:00,18
2020-09-18,32,16,17,16,29,31,0,89,10,1017,12.375,32,15,16,116,116,116,0,7,11.6,météo favorable,18:58:00,06:35:00,17
2020-09-19,26,19,18,20,24,24,2.8,76,9.75,1013,60.375,26,16,20,296,176,116,0,5,10.2,météo correcte,18:56:00,06:36:00,19
2020-09-20,25,15,8,15,23,23,2.6,94,8.875,1015,65.75,26,16,15,353,116,176,0,5,6.1,météo défavorable,18:54:00,06:38:00,16
2020-09-21,25,16,7,16,23,22,3.3,93,10,1016,69.25,26,15,16,176,116,116,0,5,8.8,météo défavorable,18:52:00,06:39:00,16
2020-09-22,19,15,17,15,19,18,12,97,7.875,1014,80.75,19,16,14,143,353,122,0,4,6.1,météo défavorable,18:50:00,06:40:00,16
2020-09-23,23,14,22,14,21,21,3.1,97,8.5,1011,61.375,25,14,13,143,116,176,0,4,10.2,météo correcte,18:48:00,06:42:00,14
2020-09-24,20,13,35,13,18,17,8.3,92,9.5,1010,79,20,14,12,122,116,176,0,4,7.4,météo défavorable,18:46:00,06:43:00,14
2020-09-25,13,8,35,8,13,11,5.6,84,9.75,1017,58.625,13,7,5,116,176,353,0,3,7.4,météo correcte,18:44:00,06:44:00,9
2020-09-26,14,7,30,8,13,11,1.7,89,8.875,1014,52.625,14,6,4,116,353,116,0,3,8.8,météo correcte,18:42:00,06:46:00,7
2020-09-27,9,3,25,7,9,7,31,92,7,1012,95.25,10,9,4,122,302,302,0,3,6,météo très défavorable,18:40:00,06:47:00,7
2020-09-28,12,9,18,12,12,12,7.2,95,8.5,1018,97.5,12,12,10,353,266,296,0,3,6,météo défavorable,18:38:00,06:48:00,12
2020-09-29,15,10,13,11,14,14,0.7,94,8.375,1019,77.875,15,12,10,122,122,263,0,4,5.9,météo défavorable,18:36:00,06:50:00,11
2020-09-30,20,11,11,11,18,17,0,93,10,1018,54.625,20,11,10,119,119,119,0,5,10.2,météo correcte,18:34:00,06:51:00,11
2020-10-01,16,12,22,13,16,13,22.2,92,8.625,1009,81.875,16,12,11,296,293,353,0,4,5.9,météo très défavorable,18:32:00,06:52:00,13
2020-10-02,13,10,26,12,13,11,12.1,87,8.875,998,82.75,13,10,10,296,353,302,0,3,5.9,météo défavorable,18:30:00,06:54:00,12
2020-10-03,11,8,36,10,11,10,16.6,87,7.625,989,74,11,9,7,176,266,302,0,4,5.9,météo très défavorable,18:28:00,06:55:00,9
2020-10-04,13,8,26,9,12,11,18.3,90,8.375,1001,77.5,13,9,5,176,296,353,0,3,5.9,météo très défavorable,18:26:00,06:56:00,8
2020-10-05,13,7,31,9,12,12,1.4,90,8.875,1012,79,13,8,6,119,176,353,0,3,5.8,météo défavorable,18:24:00,06:58:00,10
2020-10-06,15,11,30,13,15,14,3.4,91,9,1014,93.625,15,12,11,266,353,353,0,4,5.8,météo défavorable,18:22:00,06:59:00,12
2020-10-07,15,11,21,11,15,14,2.6,86,9.875,1023,84.25,15,10,9,122,176,176,0,3,5.6,météo défavorable,18:20:00,07:01:00,11
2020-10-08,18,12,17,12,16,16,0.2,92,10,1024,70.625,18,12,10,122,176,116,0,3,8.6,météo défavorable,18:18:00,07:02:00,13
2020-10-09,15,11,17,12,15,14,6.1,95,8.75,1024,77.75,15,14,11,122,266,296,0,4,5.6,météo défavorable,18:17:00,07:03:00,12
2020-10-10,14,9,15,9,13,11,3.6,93,9.5,1026,57.75,14,10,7,119,116,116,0,3,10.1,météo correcte,18:15:00,07:05:00,10
2020-10-11,13,8,19,8,12,11,4.8,91,9.875,1026,75.625,13,7,5,119,353,353,0,4,5.5,météo défavorable,18:13:00,07:06:00,8
2020-10-12,13,5,10,5,11,11,0.4,95,7,1025,58.875,13,6,4,143,116,176,0,3,7,météo correcte,18:11:00,07:07:00,6
2020-10-13,11,8,20,8,11,10,5.3,93,7.25,1017,85.625,11,8,6,266,266,353,0,2,5.5,météo défavorable,18:09:00,07:09:00,8
2020-10-14,10,6,13,6,10,9,3.9,96,7,1016,85.625,10,7,4,143,266,353,0,2,5.5,météo défavorable,18:07:00,07:10:00,6
2020-10-15,11,4,16,4,10,9,0.8,97,8.875,1020,80.125,11,5,1,116,119,353,0,3,5.5,météo très défavorable,18:05:00,07:12:00,5
2020-10-16,12,4,8,4,10,11,0.2,95,8,1021,85.875,12,6,2,143,122,122,0,2,5.5,météo très défavorable,18:04:00,07:13:00,6
2020-10-17,13,6,9,6,12,12,0.4,94,9,1021,68.375,13,7,5,176,116,176,0,4,7,météo défavorable,18:02:00,07:15:00,8
2020-10-18,13,7,12,7,12,11,0,89,10,1024,25.75,13,6,6,119,116,116,0,3,10.8,météo correcte,18:00:00,07:16:00,9
2020-10-19,16,4,16,4,13,13,0,88,10,1024,9.5,16,7,1,116,116,116,0,4,8.7,météo correcte,17:58:00,07:17:00,5
2020-10-20,17,8,23,16,17,13,0.1,68,10,1013,75,17,10,16,116,119,122,0,5,3.9,météo défavorable,17:57:00,07:19:00,14
2020-10-21,21,15,28,17,20,18,1,63,9.75,1012,56.125,24,13,17,116,119,176,0,4,5.5,météo correcte,17:55:00,07:20:00,18
2020-10-22,19,15,27,16,19,17,8.6,83,9,1015,75.25,19,13,16,263,176,176,0,4,3.9,météo défavorable,17:53:00,07:22:00,16
2020-10-23,18,11,21,14,17,15,9.2,94,9.75,1020,79.875,18,13,13,353,353,176,0,4,3.9,météo défavorable,17:52:00,07:23:00,15
2020-10-24,15,11,25,12,14,14,1,86,8.375,1021,72.75,15,11,9,122,176,176,0,4,3.8,météo défavorable,17:50:00,07:25:00,11
2020-10-25,14,9,28,13,12,10,8.4,88,8.5,1010,81.25,14,10,9,122,302,296,0,4,3.8,météo défavorable,17:48:00,07:26:00,14
2020-10-26,13,7,22,7,12,10,4.8,94,9.625,1010,62.625,13,8,5,116,353,176,0,3,3.8,météo correcte,17:47:00,07:28:00,8
2020-10-27,11,4,26,7,10,8,3,94,6.25,1012,81.5,11,10,4,116,266,266,0,2,3.8,météo défavorable,17:45:00,07:29:00,7
2020-10-28,14,8,25,10,14,12,3.6,93,8.375,1019,82,14,10,8,353,266,176,0,3,3.8,météo défavorable,17:43:00,07:30:00,12
2020-10-29,15,11,18,11,14,13,1.8,92,9.375,1026,61.75,15,11,9,353,119,353,0,3,3.8,météo correcte,17:42:00,07:32:00,11
2020-10-30,18,10,11,10,16,17,0.1,95,8,1026,19.5,18,11,8,143,116,113,0,3,8.7,météo favorable,17:40:00,07:33:00,11
2020-10-31,18,9,19,9,17,15,0,83,10,1024,21,18,10,7,113,116,116,0,4,8.7,météo favorable,17:39:00,07:35:00,9
2020-11-01,16,13,27,15,16,16,0.9,80,7.375,1020,88.875,16,14,14,122,119,266,0,4,3.8,météo défavorable,17:37:00,07:36:00,15
2020-11-02,20,12,28,15,20,15,2.8,88,9.625,1023,64.875,20,14,14,116,116,176,0,4,7,météo correcte,17:36:00,07:38:00,16
2020-11-03,11,7,23,9,11,9,2.8,90,9.125,1030,42.125,11,9,8,263,116,116,0,3,8.7,météo défavorable,17:34:00,07:39:00,10
2020-11-04,10,4,22,4,9,8,0,89,10,1031,24.5,10,3,3,116,116,119,0,3,7,météo très défavorable,17:33:00,07:41:00,5
2020-11-05,11,4,22,4,9,9,0,89,10,1033,10.625,11,6,0,116,116,116,0,3,8.7,météo très défavorable,17:31:00,07:42:00,4
2020-11-06,16,6,15,6,13,14,0,94,10,1029,12.875,16,10,2,116,116,116,0,4,8.7,météo correcte,17:30:00,07:44:00,6
2020-11-07,18,11,14,11,16,16,0.1,77,9.375,1022,40.125,18,12,9,116,116,116,0,4,8.7,météo favorable,17:29:00,07:45:00,11
2020-11-08,19,13,13,13,18,17,1.4,90,9.875,1022,42.875,19,12,11,116,116,116,0,4,8.7,météo favorable,17:27:00,07:47:00,14
2020-11-09,17,10,10,10,16,15,0.5,88,9.875,1023,58.75,17,11,9,116,116,119,0,4,5.3,météo correcte,17:26:00,07:48:00,11
2020-11-10,16,10,13,10,14,13,2,94,9,1027,51,16,11,9,116,116,116,0,3,8.7,météo correcte,17:25:00,07:49:00,11
2020-11-11,15,8,9,8,13,13,0,96,7,1026,36.25,15,9,7,143,116,116,0,4,8.7,météo correcte,17:24:00,07:51:00,9
2020-11-12,14,10,14,11,13,13,0,78,10,1022,40,14,9,9,116,116,116,0,3,8.7,météo correcte,17:22:00,07:52:00,10
2020-11-13,15,9,12,9,14,14,0.1,80,9.875,1022,38.25,15,8,7,116,116,116,0,4,8.7,météo correcte,17:21:00,07:54:00,10
2020-11-14,18,9,14,9,16,15,0,83,10,1020,19.25,18,11,8,116,116,116,0,4,8.7,météo favorable,17:20:00,07:55:00,10
2020-11-15,16,10,37,13,16,13,3,81,9.75,1016,48.125,16,11,11,116,116,296,0,4,5.3,météo correcte,17:19:00,07:57:00,13
2020-11-16,12,8,18,9,11,10,0.5,89,9.875,1027,51.375,12,7,6,176,116,116,0,4,8.7,météo défavorable,17:18:00,07:58:00,10
2020-11-17,13,7,9,7,12,10,0,92,10,1029,17.625,13,7,6,116,116,116,0,3,8.7,météo correcte,17:17:00,07:59:00,7
2020-11-18,16,8,10,8,15,13,0,81,10,1026,25.5,16,9,7,113,116,122,0,4,6.9,météo correcte,17:16:00,08:01:00,8
2020-11-19,12,8,22,9,11,10,0.9,79,9,1035,77.5,13,11,5,266,116,122,0,2,6.9,météo défavorable,17:15:00,08:02:00,12
2020-11-20,8,4,10,4,8,6,0.1,93,10,1038,39.5,8,3,3,116,116,116,0,2,8.7,météo très défavorable,17:14:00,08:04:00,4
2020-11-21,8,2,10,2,6,6,0,86,10,1036,4.875,8,0,-1,116,116,116,0,2,8.7,météo très défavorable,17:13:00,08:05:00,2
2020-11-22,9,3,11,3,7,6,0,64,10,1032,8.125,9,0,0,116,116,116,0,3,8.7,météo très défavorable,17:12:00,08:06:00,3
2020-11-23,10,4,4,4,8,8,0,65,10,1030,24.5,10,2,3,116,116,116,0,3,8.7,météo très défavorable,17:12:00,08:08:00,4
2020-11-24,10,3,18,3,8,8,0,75,10,1028,23.125,10,4,-1,116,116,122,0,3,6.9,météo très défavorable,17:11:00,08:09:00,3
2020-11-25,14,6,10,6,12,11,0,88,10,1017,44.875,14,8,4,116,116,116,0,4,8.7,météo correcte,17:10:00,08:10:00,6
2020-11-26,13,6,9,9,12,10,0,78,10,1019,48.625,13,7,8,116,116,116,0,4,8.7,météo correcte,17:09:00,08:12:00,9
2020-11-27,13,9,11,10,12,11,0.2,81,10,1019,55.5,13,8,9,176,119,116,0,4,5.1,météo correcte,17:09:00,08:13:00,10
2020-11-28,12,7,16,8,11,10,0,89,10,1015,20.125,12,8,6,116,116,116,0,4,8.7,météo défavorable,17:08:00,08:14:00,10
2020-11-29,8,3,15,3,7,6,0,80,10,1023,0.5,8,3,0,113,113,113,0,3,8.7,météo très défavorable,17:08:00,08:15:00,4
2020-11-30,6,-2,10,-2,4,4,0,84,10,1028,9.625,6,0,-5,113,113,116,0,2,8.7,météo très défavorable,17:07:00,08:17:00,-1
2020-12-01,8,3,20,5,8,5,2.7,94,7.875,1027,85.75,8,6,2,266,266,116,0,2,5.1,météo très défavorable,17:07:00,08:18:00,4
2020-12-02,7,5,15,5,6,6,1.2,87,10,1020,90.75,7,5,1,119,176,353,0,2,3.3,météo très défavorable,17:06:00,08:19:00,5
2020-12-03,7,2,22,5,7,5,7.2,91,6.625,1015,98.625,8,5,1,266,266,296,0,2,3.3,météo très défavorable,17:06:00,08:20:00,4
2020-12-04,7,1,25,5,6,3,13.8,84,8,990,59.75,7,5,0,302,116,266,0,1,6.9,météo très défavorable,17:06:00,08:21:00,6
2020-12-05,7,1,24,1,6,5,2,92,9.875,993,47.375,7,3,-3,116,116,122,0,1,6.9,météo très défavorable,17:05:00,08:22:00,1
2020-12-06,6,3,21,5,6,5,2.2,91,8.75,1000,86.375,6,4,1,122,353,266,0,3,3.3,météo très défavorable,17:05:00,08:23:00,5
2020-12-07,5,1,12,3,4,4,0.3,95,9,1001,95.875,5,3,0,362,122,122,0,1,3.3,météo très défavorable,17:05:00,08:24:00,4
2020-12-08,5,1,19,4,4,3,7,94,8.25,1009,73.625,5,4,0,266,296,116,0,1,5.1,météo très défavorable,17:05:00,08:25:00,5
2020-12-09,5,-1,16,0,4,4,0.1,96,8,1013,77.5,5,3,-3,143,122,119,0,1,3.3,météo très défavorable,17:05:00,08:26:00,1
2020-12-10,8,2,19,5,7,8,4,94,9.75,1008,88.5,8,7,1,176,296,176,0,2,3.3,météo très défavorable,17:05:00,08:27:00,3
2020-12-11,12,5,25,8,11,10,17.8,95,7.5,1002,89.625,12,9,4,302,266,356,0,2,3.3,météo très défavorable,17:05:00,08:28:00,7
2020-12-12,8,5,31,8,8,7,5.4,86,8.375,1012,90.375,8,7,2,296,266,176,0,2,3.3,météo très défavorable,17:05:00,08:29:00,8
2020-12-13,7,3,15,3,6,7,0.5,92,10,1014,68.875,7,4,0,116,116,176,0,2,5.1,météo très défavorable,17:05:00,08:30:00,4
2020-12-14,10,7,14,10,10,9,0.1,84,10,1010,75.625,10,7,7,119,122,116,0,3,3.3,météo défavorable,17:05:00,08:31:00,9
2020-12-15,12,7,26,11,10,8,4.5,91,8.5,1016,75.375,12,9,8,296,266,176,0,2,3.3,météo défavorable,17:05:00,08:32:00,12
2020-12-16,12,6,17,6,11,10,0,87,10,1015,17.375,12,8,3,116,116,116,0,3,8.7,météo défavorable,17:06:00,08:32:00,6
2020-12-17,11,7,14,9,10,9,4.9,94,9.5,1025,58,11,8,7,296,122,116,0,3,5.1,météo défavorable,17:06:00,08:33:00,9
2020-12-18,12,6,11,6,11,10,0,91,10,1024,16.625,12,8,4,116,116,116,0,3,8.7,météo défavorable,17:06:00,08:34:00,6
2020-12-19,11,8,22,10,11,9,5.8,92,9.375,1017,65.25,11,9,8,116,119,296,0,3,5.1,météo défavorable,17:07:00,08:34:00,10
2020-12-20,10,7,15,7,10,8,0,95,10,1025,50.25,10,8,4,116,116,116,0,3,8.7,météo défavorable,17:07:00,08:35:00,8
2020-12-21,11,4,31,8,10,9,1.3,88,6.625,1025,92.625,11,11,5,122,119,266,0,2,3.3,météo défavorable,17:08:00,08:35:00,7
2020-12-22,14,10,25,13,14,14,2.9,91,8.375,1023,85.5,14,12,11,266,176,119,0,3,3.3,météo défavorable,17:08:00,08:36:00,13
2020-12-23,14,11,24,11,14,12,0.1,84,10,1020,57.875,14,10,10,116,116,122,0,4,6.9,météo correcte,17:09:00,08:36:00,11
2020-12-24,8,3,41,8,7,5,12.7,90,7.875,1024,87,8,6,2,176,296,302,0,2,3.3,météo très défavorable,17:09:00,08:37:00,8
2020-12-25,5,2,21,2,4,3,1.5,93,8.25,1030,87.25,5,2,-2,332,368,362,0.8,1,3.3,météo très défavorable,17:10:00,08:37:00,2
2020-12-26,3,-3,13,-1,2,1,0.1,97,7.625,1031,61.875,3,0,-4,260,119,116,0.1,1,5.1,météo très défavorable,17:11:00,08:37:00,-1
